Gender,Training Entity,Training Site,Borough,District,School,Class Number,Adaptive Class,Session,Session Date Range,School Year,First Day of Class,Number of Sessions Attended
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,9
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,10
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,10
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,3
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,3
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,10
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,10
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,9
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,10
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,10
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,9
Female,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52,231,FALSE,Session #1,October - December,2017-2018,10/11/2017,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,0
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,0
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,0
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,9
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,0
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,0
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,0
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,0
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,9
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,204,FALSE,Session #3,April - June,2016-2017,3/29/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,203,FALSE,Session #2,January - March,2016-2017,1/5/2017,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,6
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,6
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,4
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,4
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,201,FALSE,Session #2,January - March,2016-2017,1/4/2017,10
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,202,FALSE,Session #2,January - March,2016-2017,1/4/2017,2
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,1
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,1
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,1
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,1
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,4
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,3
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,7
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,8
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,5
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,7
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52,201,FALSE,Session #1,October - December,2016-2017,10/19/2016,0
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,5
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,9
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,2
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,3
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,8
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,9
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,0
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,5
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,OCtober - December,2016-2017,10/17/2016,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,OCtober - December,2016-2017,10/17/2016,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,10
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,0
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,8
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,3
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,7
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,10
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,october - december,2016-2017,10/17/2016,9
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,October - December,2016-2017,10/17/2016,9
Female,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,OCtober - December,2016-2017,10/17/2016,9
Male,NYC Parks,St. John's,Brooklyn,22,P.S. 52,202,FALSE,Session #1,OCtober - December,2016-2017,10/17/2016,6
Female,NYC Parks,FMCP,Queens,29,P.S. 52Q,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52Q,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,3
Female,NYC Parks,FMCP,Queens,29,P.S. 52Q,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
Male,NYC Parks,FMCP,Queens,29,P.S. 52Q,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,4
Male,NYC Parks,FMCP,Queens,29,P.S. 52Q,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,2
Male,NYC Parks,FMCP,Queens,29,P.S. 52Q,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,6
Male,NYC Parks,FMCP,Queens,29,P.S. 52Q,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,9
Male,NYC Parks,FMCP,Queens,29,P.S. 52Q,201,FALSE,Session #2,January - March,2018-2019,1/14/2019,8
